GTID,Date,Country,City,Perpetrator_group,fatalities,injured,target_type,attack_type,weapon_type
2.01208E+11,07/08/2012,Nigeria,Egbeda,Unknown,1,0,Police,Sub-Saharan Africa,Assassination
2.01208E+11,07/08/2012,Nigeria,Warri,Unknown,0,1,Journalists & Media,Sub-Saharan Africa,"Unarmed Assault,Facility/Infrastructure Attack"
2.01208E+11,07/08/2012,Nigeria,Okene district,Unknown,3,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01208E+11,06/08/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01208E+11,06/08/2012,Nigeria,Okene,Boko Haram (suspected),19,Unknown,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01208E+11,05/08/2012,Nigeria,Damaturu,Boko Haram (suspected),10,0,Military,Sub-Saharan Africa,Bombing/Explosion
2.01208E+11,05/08/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01208E+11,05/08/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01208E+11,05/08/2012,Nigeria,Damaturu,Boko Haram,10,7,"Military,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
2.01208E+11,04/08/2012,Nigeria,Maiduguri,Boko Haram,Unknown,0,Military,Sub-Saharan Africa,Armed Assault
2.01208E+11,03/08/2012,Nigeria,Potiskum district,Boko Haram,1,5,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01208E+11,02/08/2012,Nigeria,Mahuta,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01208E+11,01/08/2012,Nigeria,Gombe,Boko Haram (suspected),Unknown,Unknown,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01208E+11,01/08/2012,Nigeria,Gombe,Boko Haram (suspected),Unknown,Unknown,Police,Sub-Saharan Africa,Armed Assault
2.01207E+11,31/07/2012,Nigeria,Kano,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,30/07/2012,Nigeria,Damaturu,Boko Haram,1,1,Police,Sub-Saharan Africa,Armed Assault
2.01207E+11,30/07/2012,Nigeria,Sokoto,Boko Haram,0,0,Police,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,29/07/2012,Nigeria,Kano,Unknown,0,1,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,30/07/2012,Nigeria,Zaria,Boko Haram,1,2,Government (General),Sub-Saharan Africa,Armed Assault
2.01207E+11,29/07/2012,Nigeria,Kano,Boko Haram (suspected),2,0,Business,Sub-Saharan Africa,Armed Assault
2.01207E+11,29/07/2012,Nigeria,Kano,Boko Haram (suspected),2,0,Military,Sub-Saharan Africa,Armed Assault
2.01207E+11,30/07/2012,Nigeria,Sokoto,Boko Haram,1,1,NGO,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,30/07/2012,Nigeria,Sokoto,Boko Haram,1,6,Police,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,29/07/2012,Nigeria,Dunukofia district,Unknown,Unknown,Unknown,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01207E+11,29/07/2012,Nigeria,Kano,Boko Haram (suspected),4,0,Religious Figures/Institutions,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01207E+11,28/07/2012,Nigeria,Damaturu,Boko Haram (suspected),1,3,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01207E+11,28/07/2012,Nigeria,Kano,Boko Haram (suspected),0,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Barricade Incident)
2.01207E+11,27/07/2012,Nigeria,Unknown,Unknown,1,0,Police,Sub-Saharan Africa,Armed Assault
2.01207E+11,27/07/2012,Nigeria,Maiduguri,Unknown,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,27/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,2,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01207E+11,25/07/2012,Nigeria,Maiduguri,Boko Haram,2,1,Business,Sub-Saharan Africa,Armed Assault
2.01207E+11,25/07/2012,Nigeria,Gubio,Boko Haram (suspected),3,Unknown,Police,Sub-Saharan Africa,Armed Assault
2.01207E+11,23/07/2012,Nigeria,Kano,Unknown,1,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01207E+11,22/07/2012,Nigeria,Bauchi,Unknown,1,10,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,22/07/2012,Nigeria,Ungwan Rimi,Boko Haram (suspected),1,0,Government (Diplomatic),Sub-Saharan Africa,Armed Assault
2.01207E+11,19/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Military,Sub-Saharan Africa,Armed Assault
2.01207E+11,19/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),4,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,19/07/2012,Nigeria,Kano,Unknown,3,1,"Police,Private Citizens & Property",Sub-Saharan Africa,Armed Assault
2.01207E+11,17/07/2012,Nigeria,Jos,Unknown,Unknown,Unknown,Government (General),Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,15/07/2012,Nigeria,Kaduna,Unknown,0,0,Government (General),Sub-Saharan Africa,Assassination
2.01207E+11,15/07/2012,Nigeria,Maiduguri,Unknown,1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01207E+11,17/07/2012,Nigeria,Bukuru,Unknown,1,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,16/07/2012,Nigeria,Damaturu,Boko Haram (suspected),0,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01207E+11,15/07/2012,Nigeria,Obehira,Unknown,0,0,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,13/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),6,6,Private Citizens & Property,Sub-Saharan Africa,Assassination
2.01207E+11,08/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Dogo,Boko Haram,8,8,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Ngyo,Boko Haram,8,8,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,08/07/2012,Nigeria,Barkin Ladi district,"Boko Haram (suspected),Fulani extremists",22,0,"Government (General),Private Citizens & Property",Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Ruk,Boko Haram,8,9,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Kogoduk,Boko Haram,9,9,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Kuzen,Boko Haram,15,8,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,07/07/2012,Nigeria,Kakuruk,Boko Haram,8,8,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01207E+11,06/07/2012,Nigeria,Nembe,Unknown,0,0,Utilities,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01207E+11,05/07/2012,Nigeria,Mararaban Jos,Unknown,0,1,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,05/07/2012,Nigeria,Jos,Unknown,0,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,03/07/2012,Nigeria,Maiduguri,Unknown,1,0,Business,Sub-Saharan Africa,Armed Assault
2.01207E+11,03/07/2012,Nigeria,Abuja,Unknown,0,1,Business,Sub-Saharan Africa,Bombing/Explosion
2.01207E+11,02/07/2012,Nigeria,Maiduguri,Boko Haram (suspected),9,0,Business,Sub-Saharan Africa,Armed Assault
2.01207E+11,30/06/2012,Nigeria,Kurna Asabe,Unknown,3,0,Government (General),Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,30/06/2012,Nigeria,Riyom,Unknown,0,0,Transportation,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,28/06/2012,Nigeria,Riyom,Fulani extremists,3,0,Violent Political Party,Sub-Saharan Africa,Assassination
2.01206E+11,28/06/2012,Nigeria,Gulak,Unknown,3,0,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,26/06/2012,Nigeria,Chalawa,Boko Haram (suspected),3,0,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,26/06/2012,Nigeria,Wukari,Boko Haram (suspected),9,0,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,26/06/2012,Nigeria,Damaturu,Boko Haram (suspected),7,2,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault,Facility/Infrastructure Attack"
2.01206E+11,26/06/2012,Nigeria,Kano,Boko Haram (suspected),5,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,26/06/2012,Nigeria,Kano,Boko Haram (suspected),8,1,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,24/06/2012,Nigeria,Damaturu,Boko Haram,2,Unknown,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,24/06/2012,Nigeria,Bauchi,Unknown,0,9,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,22/06/2012,Nigeria,Kano,Unknown,0,0,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,22/06/2012,Nigeria,Abuja,Unknown,0,0,Business,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,20/06/2012,Nigeria,Obolo,Boko Haram (suspected),0,0,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,20/06/2012,Nigeria,Kano,Unknown,1,0,Private Citizens & Property,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,19/06/2012,Nigeria,Bauchi,Boko Haram,1,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,18/06/2012,Nigeria,Damaturu,Boko Haram,8,Unknown,"Police,Military",Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,18/06/2012,Nigeria,Damaturu,Boko Haram,8,Unknown,Government (General),Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,18/06/2012,Nigeria,Damaturu,Boko Haram,9,Unknown,"Police,Military",Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,17/06/2012,Nigeria,Benin City,Unknown,Unknown,Unknown,Educational Institution,Sub-Saharan Africa,Armed Assault
2.01206E+11,17/06/2012,Nigeria,Zaria,Boko Haram,7,26,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,17/06/2012,Nigeria,Zaria,Boko Haram,7,27,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,17/06/2012,Nigeria,Zaria,Boko Haram,8,27,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,16/06/2012,Nigeria,Kabba,Unknown,1,0,Violent Political Party,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01206E+11,12/06/2012,Nigeria,Unknown,Boko Haram (suspected),3,3,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,11/06/2012,Nigeria,Iken,Unknown,0,1,Private Citizens & Property,Sub-Saharan Africa,Assassination
2.01206E+11,12/06/2012,Nigeria,Potiskum,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01206E+11,10/06/2012,Nigeria,Port Harcourt,Unknown,0,3,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,10/06/2012,Nigeria,Biu,Boko Haram,1,3,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01206E+11,10/06/2012,Nigeria,Jos,Boko Haram,2,41,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,09/06/2012,Nigeria,Kano,Unknown,1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01206E+11,09/06/2012,Nigeria,Kano,Unknown,1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01206E+11,08/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),7,24,"Police,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,08/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,06/06/2012,Nigeria,Otukpo-lgumale,Unknown,Unknown,Unknown,"Business,Business",Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),3,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),3,1,Military,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01206E+11,05/06/2012,Nigeria,Kano,Boko Haram,3,0,Police,Sub-Saharan Africa,Armed Assault
2.01206E+11,03/06/2012,Nigeria,Jos,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,03/06/2012,Nigeria,Yelwa,Boko Haram,16,Unknown,Religious Figures/Institutions,Sub-Saharan Africa,Bombing/Explosion
2.01206E+11,01/06/2012,Nigeria,Maiduguri,Boko Haram (suspected),2,0,Business,Sub-Saharan Africa,Armed Assault
2.01205E+11,30/05/2012,Nigeria,Mafa,Boko Haram (suspected),10,0,Business,Sub-Saharan Africa,Armed Assault
2.01205E+11,29/05/2012,Nigeria,Kaduna,Unknown,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,28/05/2012,Nigeria,Yola,Unknown,4,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,28/05/2012,Nigeria,Llorin,Unknown,0,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01205E+11,27/05/2012,Nigeria,Ekermor,Unknown,0,0,Business,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01205E+11,26/05/2012,Nigeria,Kano,Unknown,3,1,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,27/05/2012,Nigeria,Potiskum,Unknown,1,Unknown,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,26/05/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Assassination
2.01205E+11,25/05/2012,Nigeria,Kano,Unknown,0,1,Military,Sub-Saharan Africa,Armed Assault
2.01205E+11,23/05/2012,Nigeria,Sokoto,Unknown,2,0,Police,Sub-Saharan Africa,Armed Assault
2.01205E+11,22/05/2012,Nigeria,Maiduguri,Boko Haram (suspected),4,0,"Military,Private Citizens & Property",Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01205E+11,20/05/2012,Nigeria,Beni Sheikh,Unknown,1,0,Police,Sub-Saharan Africa,Armed Assault
2.01205E+11,20/05/2012,Nigeria,Maiduguri,Boko Haram (suspected),7,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,16/05/2012,Nigeria,Narsarawa,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,16/05/2012,Nigeria,Kumbotso,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,16/05/2012,Nigeria,Kumbotso,Boko Haram (suspected),0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,14/05/2012,Nigeria,Kano,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Assassination
2.01205E+11,13/05/2012,Nigeria,Kano,Unknown,3,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,13/05/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01205E+11,12/05/2012,Nigeria,Kaduna,Unknown,1,0,Military,Sub-Saharan Africa,Armed Assault
2.01205E+11,12/05/2012,Nigeria,Mafa,Boko Haram (suspected),3,0,Police,Sub-Saharan Africa,"Armed Assault,Facility/Infrastructure Attack"
2.01205E+11,11/05/2012,Nigeria,Kano,Boko Haram (suspected),1,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01205E+11,11/05/2012,Nigeria,Maiduguri,Unknown,0,0,Private Citizens & Property,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01205E+11,11/05/2012,Nigeria,Kano,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,11/05/2012,Nigeria,Jalingo,Unknown,0,0,Police,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,08/05/2012,Nigeria,Maiduguri,Boko Haram,3,5,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01205E+11,09/05/2012,Nigeria,Maiduguri,Boko Haram,1,2,Military,Sub-Saharan Africa,Armed Assault
2.01205E+11,08/05/2012,Nigeria,Kano,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,07/05/2012,Nigeria,Zaria,Unknown,2,Unknown,"Business,Business",Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01205E+11,07/05/2012,Nigeria,Bayan Gari,Unknown,0,4,Business,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,05/05/2012,Nigeria,Dananaca,Unknown,5,0,Private Citizens & Property,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01205E+11,04/05/2012,Nigeria,Maiduguri,Unknown,0,6,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01205E+11,03/05/2012,Nigeria,Kumshe,Boko Haram,2,0,Police,Sub-Saharan Africa,Armed Assault
2.01205E+11,03/05/2012,Nigeria,Banki,Boko Haram,0,0,Police,Sub-Saharan Africa,Armed Assault
2.01204E+11,30/04/2012,Nigeria,Onitsha,Unknown,1,1,Government (General),Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01204E+11,30/04/2012,Nigeria,Kano,Boko Haram,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,30/04/2012,Nigeria,Jalango,Boko Haram (suspected),12,22,"Police,Private Citizens & Property",Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,30/04/2012,Nigeria,Akwanga,Unknown,1,0,Police,Sub-Saharan Africa,Armed Assault
2.01204E+11,29/04/2012,Nigeria,Unknown,Unknown,3,0,Police,Sub-Saharan Africa,Armed Assault
2.01204E+11,29/04/2012,Nigeria,Maiduguri,Boko Haram,4,Unknown,"Private Citizens & Property,Religious Figures/Institutions",Sub-Saharan Africa,Armed Assault
2.01204E+11,29/04/2012,Nigeria,Kano,Boko Haram (suspected),16,22,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01204E+11,26/04/2012,Nigeria,Gombe,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,25/04/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,Unknown,Government (General),Sub-Saharan Africa,"Hostage Taking (Kidnapping),Armed Assault"
2.01204E+11,26/04/2012,Nigeria,Mubi,Unknown,1,2,Violent Political Party,Sub-Saharan Africa,Armed Assault
2.01204E+11,26/04/2012,Nigeria,Yola,Unknown,1,1,Police,Sub-Saharan Africa,Armed Assault
2.01204E+11,26/04/2012,Nigeria,Kaduna,Boko Haram,3,26,Journalists & Media,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,26/04/2012,Nigeria,Abuja,Boko Haram,5,8,Journalists & Media,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,25/04/2012,Nigeria,Bajoga,Boko Haram (suspected),0,0,Business,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01204E+11,25/04/2012,Nigeria,Bajoga,Boko Haram (suspected),0,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01204E+11,25/04/2012,Nigeria,Bajoga,Boko Haram (suspected),0,0,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
2.01204E+11,24/04/2012,Nigeria,Damaturu,Boko Haram (suspected),5,0,"Business,Government (General),Police",Sub-Saharan Africa,Armed Assault
2.01204E+11,25/04/2012,Nigeria,Rijiyar Zaki,Unknown,0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,25/04/2012,Nigeria,Kano,Unknown,0,0,Military,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,24/04/2012,Nigeria,Onne,Unknown,0,1,Religious Figures/Institutions,Sub-Saharan Africa,Hostage Taking (Kidnapping)
2.01204E+11,24/04/2012,Nigeria,Jos,Unknown,1,9,Business,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,24/04/2012,Nigeria,Gwa Rim,Unknown,5,0,Private Citizens & Property,Sub-Saharan Africa,Unknown
2.01204E+11,19/04/2012,Nigeria,Maiduguri,Boko Haram,2,0,"Government (General),Private Citizens & Property",Sub-Saharan Africa,Armed Assault
2.01204E+11,19/04/2012,Nigeria,Maiduguri,Boko Haram,5,0,Business,Sub-Saharan Africa,Armed Assault
2.01204E+11,17/04/2012,Nigeria,Maiduguri,Boko Haram (suspected),1,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01204E+11,15/04/2012,Nigeria,Kano,Boko Haram (suspected),0,3,Private Citizens & Property,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,14/04/2012,Nigeria,Maiduguri,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01204E+11,14/04/2012,Nigeria,Maiduguri,Unknown,0,0,Educational Institution,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01204E+11,13/04/2012,Nigeria,Clough Creek,Movement for the Emancipation of the Niger Delta (MEND),0,0,Utilities,Sub-Saharan Africa,Facility/Infrastructure Attack
2.01204E+11,11/04/2012,Nigeria,Gombe,Boko Haram (suspected),0,0,Unknown,Sub-Saharan Africa,Bombing/Explosion
2.01204E+11,12/04/2012,Nigeria,Potiskum,Boko Haram,2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01204E+11,10/04/2012,Nigeria,Banki,Boko Haram (suspected),11,0,Religious Figures/Institutions,Sub-Saharan Africa,Armed Assault
2.01204E+11,10/04/2012,Nigeria,Banki,Boko Haram (suspected),2,0,Private Citizens & Property,Sub-Saharan Africa,Armed Assault
2.01204E+11,10/04/2012,Nigeria,Banki,Boko Haram (suspected),2,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01204E+11,10/04/2012,Nigeria,Banki,Boko Haram (suspected),3,0,Government (General),Sub-Saharan Africa,Armed Assault
2.01204E+11,10/04/2012,Nigeria,Banki,Boko Haram (suspected),3,2,Police,Sub-Saharan Africa,"Bombing/Explosion,Armed Assault"
